TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-03-19,2026-03-19,FO,NSE,IDO,71884,,NIFTY,,2026-05-26,2026-05-26,22800.0,PE,NIFTY26MAY22800PE,460.7,636.75,457.0,595.55,564.95,324.85,23002.15,595.55,20085,10010,636,965886515.75,397,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,71886,,NIFTY,,2026-05-26,2026-05-26,22850.0,PE,NIFTY26MAY22850PE,0.0,0.0,0.0,28.9,0.0,28.9,23002.15,348.85,0,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72016,,NIFTY,,2026-05-26,2026-05-26,23400.0,PE,NIFTY26MAY23400PE,640.0,877.55,620.0,811.3,782.65,457.4,23002.15,811.3,10855,1755,299,468573859.0,236,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72166,,NIFTY,,2026-05-26,2026-05-26,23650.0,PE,NIFTY26MAY23650PE,758.35,898.35,758.35,889.35,889.35,508.4,23002.15,755.95,2600,1235,41,65185282.5,40,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72240,,NIFTY,,2026-05-26,2026-05-26,24300.0,PE,NIFTY26MAY24300PE,1064.35,1086.0,1059.55,1084.35,1084.35,777.0,23002.15,1216.25,6305,650,41,67614443.0,23,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72291,,NIFTY,,2026-05-26,2026-05-26,24800.0,PE,NIFTY26MAY24800PE,1250.0,1686.85,1249.95,1633.45,1575.55,1040.95,23002.15,1633.45,37635,-65,56,95646824.0,52,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72293,,NIFTY,,2026-05-26,2026-05-26,24850.0,PE,NIFTY26MAY24850PE,1459.0,1728.1,1459.0,1728.1,1728.1,1127.1,23002.15,1728.1,2340,-325,6,10284907.75,6,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72295,,NIFTY,,2026-05-26,2026-05-26,24900.0,PE,NIFTY26MAY24900PE,1430.0,1681.25,1429.95,1653.5,1653.5,1109.5,23002.15,1718.5,9750,-390,17,29221052.25,17,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72319,,NIFTY,,2026-05-26,2026-05-26,25400.0,PE,NIFTY26MAY25400PE,0.0,0.0,0.0,1635.9,1635.9,1635.9,23002.15,2173.95,7085,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72592,,NIFTY,,2026-05-26,2026-05-26,26500.0,PE,NIFTY26MAY26500PE,2850.0,3150.0,2850.0,3150.0,3150.0,2435.0,23002.15,3150.0,7475,910,18,34442395.0,16,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72624,,NIFTY,,2026-05-26,2026-05-26,27100.0,PE,NIFTY26MAY27100PE,0.0,0.0,0.0,3531.95,3531.95,3531.95,23002.15,3823.1,65,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,50444,,NIFTY,,2026-06-30,2026-06-30,14000.0,PE,NIFTY26JUN14000PE,18.0,20.6,16.85,20.35,20.5,14.15,23002.15,20.35,25465,8255,282,256968143.25,82,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,50557,,NIFTY,,2026-06-30,2026-06-30,18000.0,PE,NIFTY26JUN18000PE,65.0,82.0,55.0,75.85,75.0,45.95,23002.15,75.85,156195,-1820,2063,2422552499.25,971,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,55189,,NIFTY,,2026-06-30,2026-06-30,25500.0,PE,NIFTY26JUN25500PE,1840.0,2278.05,1840.0,2190.2,2119.0,1540.95,23002.15,2190.2,611520,-3900,208,372188631.75,132,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,65888,,NIFTY,,2026-09-29,2026-09-29,18000.0,PE,NIFTY26SEP18000PE,0.0,0.0,0.0,7.25,0.0,7.25,23002.15,1.25,0,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,58635,,NIFTY,,2026-12-29,2026-12-29,15000.0,PE,NIFTY26DEC15000PE,58.0,77.95,58.0,73.7,68.0,52.4,23002.15,73.7,21080,6370,166,162598653.75,84,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,37810,,NIFTY,,2026-12-29,2026-12-29,23000.0,PE,NIFTY26DEC23000PE,721.1,900.0,721.1,866.95,832.0,609.6,23002.15,866.95,945535,565,4665,7218742891.75,2631,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,71502,,NIFTY,,2026-12-29,2026-12-29,24000.0,PE,NIFTY26DEC24000PE,985.6,1256.35,985.6,1197.4,1149.0,863.55,23002.15,1197.4,987550,10210,4141,6763328315.25,2316,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,35263,,NIFTY,,2027-06-29,2027-06-29,30000.0,PE,NIFTY27JUN30000PE,0.0,0.0,0.0,4562.55,0.0,4562.55,23002.15,5129.15,0,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,86146,,NIFTY,,2028-06-27,2028-06-27,21000.0,PE,NIFTY28JUN21000PE,0.0,0.0,0.0,907.2,0.0,907.2,23002.15,289.95,0,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,89607,,NIFTY,,2029-06-26,2029-06-26,15000.0,PE,NIFTY29JUN15000PE,0.0,0.0,0.0,30.9,0.0,30.9,23002.15,7.1,0,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,61375,,NIFTY,,2029-12-24,2029-12-24,15000.0,PE,NIFTY29DEC15000PE,0.0,0.0,0.0,22.85,0.0,22.85,23002.15,9.25,0,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,55771,,NIFTY,,2030-12-31,2030-12-31,34500.0,PE,NIFTY30DEC34500PE,0.0,0.0,0.0,2953.45,0.0,2953.45,23002.15,4933.35,0,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,62711,,NIFTY,,2026-03-24,2026-03-24,25000.0,PE,NIFTY2632425000PE,1650.0,2083.45,1649.7,1928.65,1903.75,1248.85,23002.15,1928.65,426335,-93275,3222,5616780965.25,1991,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,62623,,NIFTY,,2026-03-24,2026-03-24,24000.0,PE,NIFTY2632424000PE,735.0,1104.45,635.05,977.4,931.4,340.5,23002.15,977.4,662220,-312845,34210,55154118123.0,18331,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,62565,,NIFTY,,2026-03-24,2026-03-24,22850.0,PE,NIFTY2632422850PE,102.0,241.6,83.7,199.7,177.95,39.1,23002.15,199.7,617955,94965,307447,459478052900.75,230809,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,54991,,NIFTY,,2026-04-13,2026-04-13,26000.0,PE,NIFTY2641326000PE,0.0,0.0,0.0,2864.45,2864.45,2864.45,23002.15,2900.15,325,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,63323,,NIFTY,,2026-04-21,2026-04-21,22050.0,PE,NIFTY2642122050PE,0.0,0.0,0.0,26.4,0.0,26.4,23002.15,51.15,0,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,63338,,NIFTY,,2026-04-21,2026-04-21,22350.0,PE,NIFTY2642122350PE,0.0,0.0,0.0,50.4,0.0,50.4,23002.15,98.95,0,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,63360,,NIFTY,,2026-04-21,2026-04-21,22700.0,PE,NIFTY2642122700PE,295.5,411.05,295.5,411.05,411.05,98.6,23002.15,191.1,390,325,10,14984745.75,9,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,63389,,NIFTY,,2026-04-21,2026-04-21,23300.0,PE,NIFTY2642123300PE,0.0,0.0,0.0,252.65,0.0,252.65,23002.15,464.3,0,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,63417,,NIFTY,,2026-04-21,2026-04-21,24000.0,PE,NIFTY2642124000PE,900.0,989.9,878.5,892.75,892.75,545.4,23002.15,965.0,455,195,9,14568706.75,9,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,63485,,NIFTY,,2026-04-21,2026-04-21,25100.0,PE,NIFTY2642125100PE,0.0,0.0,0.0,1416.05,0.0,1416.05,23002.15,1980.0,0,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,63497,,NIFTY,,2026-04-21,2026-04-21,25350.0,PE,NIFTY2642125350PE,0.0,0.0,0.0,1640.9,0.0,1640.9,23002.15,2225.4,0,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,71856,,NIFTY,,2026-04-28,2026-04-28,20850.0,PE,NIFTY26APR20850PE,0.0,0.0,0.0,0.65,0.0,0.65,23002.15,2.75,0,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,71858,,NIFTY,,2026-04-28,2026-04-28,20900.0,PE,NIFTY26APR20900PE,0.0,0.0,0.0,0.75,0.0,0.75,23002.15,3.2,0,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,71876,,NIFTY,,2026-04-28,2026-04-28,21150.0,PE,NIFTY26APR21150PE,0.0,0.0,0.0,1.35,0.0,1.35,23002.15,7.0,0,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,71894,,NIFTY,,2026-04-28,2026-04-28,21200.0,PE,NIFTY26APR21200PE,0.0,0.0,0.0,1.5,0.0,1.5,23002.15,8.1,0,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,71954,,NIFTY,,2026-04-28,2026-04-28,22100.0,PE,NIFTY26APR22100PE,0.0,0.0,0.0,9.7,0.0,9.7,23002.15,74.0,0,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72252,,NIFTY,,2026-04-28,2026-04-28,23700.0,PE,NIFTY26APR23700PE,604.0,985.1,604.0,901.05,854.8,480.6,23002.15,901.05,105495,-23855,1979,3148023232.25,1553,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,62555,,NIFTY,,2026-03-24,2026-03-24,22700.0,CE,NIFTY2632422700CE,707.3,730.75,397.9,456.75,528.1,1088.55,23002.15,456.75,148915,136630,13981,21095944259.0,9472,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,62508,,NIFTY,,2026-03-24,2026-03-24,22650.0,CE,NIFTY2632422650CE,703.15,738.35,433.6,504.95,563.95,1147.85,23002.15,504.95,32695,32110,2575,3881168528.25,1839,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,62407,,NIFTY,,2026-03-24,2026-03-24,22450.0,CE,NIFTY2632422450CE,866.9,878.2,580.0,692.25,755.6,1354.4,23002.15,692.25,12090,11310,555,834691968.5,264,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,62379,,NIFTY,,2026-03-24,2026-03-24,22000.0,CE,NIFTY2632422000CE,1301.0,1394.1,962.6,1068.7,1124.3,1752.85,23002.15,1068.7,143130,96720,3925,5901962456.0,2321,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,62361,,NIFTY,,2026-03-24,2026-03-24,21650.0,CE,NIFTY2632421650CE,0.0,0.0,0.0,1788.25,1788.25,1788.25,23002.15,1368.45,195,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,62346,,NIFTY,,2026-03-24,2026-03-24,21500.0,CE,NIFTY2632421500CE,1850.0,1850.0,1450.0,1528.2,1588.4,2290.0,23002.15,1528.2,520,195,15,22528431.25,13,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDF,66691,,NIFTY,,2026-04-28,2026-04-28,,,NIFTY26APRFUT,23605.0,23605.0,23091.1,23198.4,23270.0,23922.7,23002.15,23198.4,3390920,535080,29377,44550174467.5,22851,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72254,,NIFTY,,2026-04-28,2026-04-28,23750.0,PE,NIFTY26APR23750PE,688.45,1013.95,688.45,950.95,896.75,498.75,23002.15,950.95,18590,325,288,459591028.0,241,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72256,,NIFTY,,2026-04-28,2026-04-28,23800.0,PE,NIFTY26APR23800PE,725.55,1048.95,663.05,956.25,924.2,516.25,23002.15,956.25,262340,-39065,2412,3859788783.5,1884,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72334,,NIFTY,,2026-04-28,2026-04-28,24700.0,PE,NIFTY26APR24700PE,1184.8,1676.25,1184.8,1603.25,1527.1,966.9,23002.15,1603.25,185185,-1625,154,261996943.0,114,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72343,,NIFTY,,2026-04-28,2026-04-28,24900.0,PE,NIFTY26APR24900PE,1481.45,1831.65,1481.45,1791.25,1711.4,1112.25,23002.15,1791.25,186810,-390,113,194761164.0,107,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72394,,NIFTY,,2026-04-28,2026-04-28,25450.0,PE,NIFTY26APR25450PE,0.0,0.0,0.0,1904.15,1906.55,1904.15,23002.15,2300.45,9230,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72438,,NIFTY,,2026-04-28,2026-04-28,25900.0,PE,NIFTY26APR25900PE,2419.7,2600.0,2384.85,2600.0,2600.0,1965.0,23002.15,2743.9,13650,-4355,69,127017488.0,68,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72482,,NIFTY,,2026-04-28,2026-04-28,26150.0,PE,NIFTY26APR26150PE,0.0,0.0,0.0,2226.6,2226.6,2226.6,23002.15,2991.55,975,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72490,,NIFTY,,2026-04-28,2026-04-28,26350.0,PE,NIFTY26APR26350PE,2834.3,2952.75,2834.3,2952.75,2952.75,2718.85,23002.15,3189.95,5980,-65,2,3801658.25,2,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72502,,NIFTY,,2026-04-28,2026-04-28,26550.0,PE,NIFTY26APR26550PE,0.0,0.0,0.0,2822.55,2822.55,2822.55,23002.15,3388.55,715,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,71730,,NIFTY,,2026-05-26,2026-05-26,20850.0,PE,NIFTY26MAY20850PE,0.0,0.0,0.0,0.6,0.0,0.6,23002.15,13.65,0,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,71783,,NIFTY,,2026-05-26,2026-05-26,21750.0,PE,NIFTY26MAY21750PE,0.0,0.0,0.0,4.2,0.0,4.2,23002.15,77.0,0,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,71839,,NIFTY,,2026-05-26,2026-05-26,22350.0,PE,NIFTY26MAY22350PE,0.0,0.0,0.0,12.8,0.0,12.8,23002.15,188.75,0,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72014,,NIFTY,,2026-05-26,2026-05-26,23350.0,PE,NIFTY26MAY23350PE,655.0,775.0,655.0,775.0,775.0,435.15,23002.15,581.2,1300,455,14,21898457.75,13,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72172,,NIFTY,,2026-05-26,2026-05-26,23800.0,PE,NIFTY26MAY23800PE,737.6,1065.0,734.2,1027.05,967.35,577.6,23002.15,1027.05,36530,-5070,253,405575157.0,217,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72178,,NIFTY,,2026-05-26,2026-05-26,23950.0,PE,NIFTY26MAY23950PE,960.8,1166.8,960.8,1037.6,1037.6,632.3,23002.15,1037.6,715,-195,12,19512460.5,10,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72182,,NIFTY,,2026-05-26,2026-05-26,24050.0,PE,NIFTY26MAY24050PE,1009.7,1226.0,977.15,1226.0,1226.0,669.75,23002.15,1027.15,1300,0,9,14707111.25,8,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72274,,NIFTY,,2026-05-26,2026-05-26,24450.0,PE,NIFTY26MAY24450PE,0.0,0.0,0.0,849.9,849.9,849.9,23002.15,1336.0,1040,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72364,,NIFTY,,2026-05-26,2026-05-26,25700.0,PE,NIFTY26MAY25700PE,0.0,0.0,0.0,1669.25,1669.25,1669.25,23002.15,2457.35,1495,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72389,,NIFTY,,2026-05-26,2026-05-26,26100.0,PE,NIFTY26MAY26100PE,0.0,0.0,0.0,2410.3,2409.4,2410.3,23002.15,2842.5,1820,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72600,,NIFTY,,2026-05-26,2026-05-26,26650.0,PE,NIFTY26MAY26650PE,0.0,0.0,0.0,2914.5,2914.5,2914.5,23002.15,3379.95,130,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72626,,NIFTY,,2026-05-26,2026-05-26,27150.0,PE,NIFTY26MAY27150PE,0.0,0.0,0.0,3582.1,3582.1,3582.1,23002.15,3872.45,65,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,50462,,NIFTY,,2026-06-30,2026-06-30,16000.0,PE,NIFTY26JUN16000PE,31.0,43.85,31.0,41.3,38.6,28.85,23002.15,41.3,111695,29900,1262,1315477566.0,575,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,55184,,NIFTY,,2026-06-30,2026-06-30,19500.0,PE,NIFTY26JUN19500PE,0.0,0.0,0.0,0.4,0.0,0.4,23002.15,2.35,0,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,51455,,NIFTY,,2026-06-30,2026-06-30,21000.0,PE,NIFTY26JUN21000PE,231.4,286.0,190.2,270.05,269.65,155.55,23002.15,270.05,1338505,12875,10378,14326748783.75,5871,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,55329,,NIFTY,,2026-12-29,2026-12-29,25500.0,PE,NIFTY26DEC25500PE,1677.0,1999.25,1677.0,1892.8,1835.45,1417.95,23002.15,1892.8,92820,975,50,88750343.5,38,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,53625,,NIFTY,,2027-12-28,2027-12-28,24000.0,PE,NIFTY27DEC24000PE,1160.0,1338.0,1160.0,1315.65,1338.0,1055.0,23002.15,1315.65,16435,-325,30,49315415.5,23,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,55529,,NIFTY,,2028-12-26,2028-12-26,34500.0,PE,NIFTY28DEC34500PE,0.0,0.0,0.0,4281.85,0.0,4281.85,23002.15,6970.45,0,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,61749,,NIFTY,,2029-12-24,2029-12-24,24000.0,PE,NIFTY29DEC24000PE,0.0,0.0,0.0,625.5,0.0,625.5,23002.15,850.55,0,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,55609,,NIFTY,,2029-12-24,2029-12-24,31500.0,PE,NIFTY29DEC31500PE,0.0,0.0,0.0,2240.25,0.0,2240.25,23002.15,3991.2,0,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,55755,,NIFTY,,2030-12-31,2030-12-31,24000.0,PE,NIFTY30DEC24000PE,0.0,0.0,0.0,353.8,0.0,353.8,23002.15,757.55,0,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,55757,,NIFTY,,2030-12-31,2030-12-31,25500.0,PE,NIFTY30DEC25500PE,0.0,0.0,0.0,538.25,0.0,538.25,23002.15,1108.0,0,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,54572,,NIFTY,,2026-03-30,2026-03-30,24900.0,CE,NIFTY26MAR24900CE,12.05,15.4,8.4,10.7,10.9,19.05,23002.15,10.7,483925,-214370,20841,33745780172.0,14242,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,54578,,NIFTY,,2026-03-30,2026-03-30,25100.0,CE,NIFTY26MAR25100CE,11.95,11.95,6.75,8.35,8.3,13.1,23002.15,8.35,346775,-87165,14097,23007169890.25,9826,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,54624,,NIFTY,,2026-03-30,2026-03-30,26050.0,CE,NIFTY26MAR26050CE,4.1,6.0,3.2,4.2,3.2,4.1,23002.15,4.2,51935,-7865,902,1527564853.75,440,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,54724,,NIFTY,,2026-03-30,2026-03-30,26850.0,CE,NIFTY26MAR26850CE,2.05,3.15,2.05,2.55,2.8,2.55,23002.15,2.55,38480,2535,152,265304490.75,80,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,54730,,NIFTY,,2026-03-30,2026-03-30,27050.0,CE,NIFTY26MAR27050CE,1.95,3.1,1.7,2.6,2.85,2.25,23002.15,2.6,26520,-1040,85,149464757.0,52,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,54744,,NIFTY,,2026-03-30,2026-03-30,27400.0,CE,NIFTY26MAR27400CE,1.5,2.4,1.35,1.95,2.4,1.6,23002.15,1.95,163800,910,172,306353316.75,101,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,40668,,NIFTY,,2026-04-07,2026-04-07,21450.0,CE,NIFTY2640721450CE,0.0,0.0,0.0,2901.1,2901.1,2901.1,23002.15,1615.2,65,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,40678,,NIFTY,,2026-04-07,2026-04-07,21500.0,CE,NIFTY2640721500CE,0.0,0.0,0.0,2730.85,2730.85,2730.85,23002.15,1565.8,65,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,40688,,NIFTY,,2026-04-07,2026-04-07,21700.0,CE,NIFTY2640721700CE,0.0,0.0,0.0,2662.05,2662.05,2662.05,23002.15,1369.5,65,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,40698,,NIFTY,,2026-04-07,2026-04-07,21950.0,CE,NIFTY2640721950CE,0.0,0.0,0.0,2424.95,2424.95,2424.95,23002.15,1128.9,65,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,40703,,NIFTY,,2026-04-07,2026-04-07,22050.0,CE,NIFTY2640722050CE,0.0,0.0,0.0,2330.8,2330.8,2330.8,23002.15,1035.15,65,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,40785,,NIFTY,,2026-04-07,2026-04-07,23300.0,CE,NIFTY2640723300CE,411.45,505.95,320.1,355.35,391.65,738.65,23002.15,355.35,109720,85865,6838,10537523044.75,5012,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,40809,,NIFTY,,2026-04-07,2026-04-07,23750.0,CE,NIFTY2640723750CE,240.2,243.3,166.65,188.3,206.45,421.85,23002.15,188.3,28600,6955,1485,2312875444.75,980,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,40868,,NIFTY,,2026-04-07,2026-04-07,24600.0,CE,NIFTY2640724600CE,41.4,48.1,36.0,39.4,46.6,91.75,23002.15,39.4,960635,31915,11713,18759448327.75,3841,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,40870,,NIFTY,,2026-04-07,2026-04-07,24650.0,CE,NIFTY2640724650CE,43.1,43.8,34.45,38.8,42.4,81.25,23002.15,38.8,11700,910,347,556870479.75,162,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,40814,,NIFTY,,2026-04-07,2026-04-07,23750.0,PE,NIFTY2640723750PE,548.85,910.6,548.85,861.2,717.7,350.65,23002.15,861.2,3640,-13455,536,850855957.25,418,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,40867,,NIFTY,,2026-04-07,2026-04-07,24550.0,PE,NIFTY2640724550PE,1180.5,1460.0,1153.45,1410.9,1410.9,821.4,23002.15,1410.9,801645,3055,2211,3714455933.5,694,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,40893,,NIFTY,,2026-04-07,2026-04-07,25000.0,PE,NIFTY2640725000PE,1251.1,1940.0,1251.1,1935.9,1940.0,1206.9,23002.15,1935.9,15925,-195,69,120315162.5,30,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,40901,,NIFTY,,2026-04-07,2026-04-07,25100.0,PE,NIFTY2640725100PE,0.0,0.0,0.0,1873.85,1878.45,1873.85,23002.15,2026.65,65,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,40927,,NIFTY,,2026-04-07,2026-04-07,25450.0,PE,NIFTY2640725450PE,0.0,0.0,0.0,1456.9,1456.9,1456.9,23002.15,2375.2,65,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,40960,,NIFTY,,2026-04-07,2026-04-07,25800.0,PE,NIFTY2640725800PE,0.0,0.0,0.0,1783.1,1783.1,1783.1,23002.15,2724.1,65,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,62273,,NIFTY,,2026-03-24,2026-03-24,20850.0,CE,NIFTY2632420850CE,0.0,0.0,0.0,5006.55,0.0,5006.55,23002.15,2167.85,0,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,54634,,NIFTY,,2026-04-13,2026-04-13,21450.0,PE,NIFTY2641321450PE,0.0,0.0,0.0,0.6,0.0,0.6,23002.15,4.55,0,0,0,0.0,0,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72366,,NIFTY,,2026-04-28,2026-04-28,25250.0,PE,NIFTY26APR25250PE,1867.5,2100.0,1855.95,2066.85,2066.4,1500.0,23002.15,2066.85,9815,-260,6,10629060.0,5,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72258,,NIFTY,,2026-04-28,2026-04-28,23850.0,PE,NIFTY26APR23850PE,715.95,1075.95,715.85,949.2,943.85,541.1,23002.15,949.2,13520,-1560,158,253338442.5,142,F1,65,,,,,
2026-03-19,2026-03-19,FO,NSE,IDO,72225,,NIFTY,,2026-04-28,2026-04-28,23400.0,PE,NIFTY26APR23400PE,567.0,824.0,545.8,756.1,710.45,392.15,23002.15,756.1,253240,4875,5814,9089772276.0,4429,F1,65,,,,,
